datetime,standpipe_pressure,flow_rate,hook_load,rpm,torque,mud_weight,rop,pump_pressure
2024-01-01 22:00:00,3010.1292307031886,499.0258163095607,220.40987893757978,115.88573392883998,19.444471805276024,9.944222655715368,42.460919993003436,2722.050971801929
2024-01-01 23:00:00,2786.2877720679817,585.6908143444746,180.3676940132133,131.53900734255748,27.35076899439582,9.520181571341707,28.624392858724768,2804.569437136722
2024-01-02 00:00:00,2918.3425913212227,569.1017268040284,154.70731766268761,101.3025830030458,22.96407081611769,10.683125949415992,28.41119552991302,2959.233353668048
2024-01-02 01:00:00,3016.63838845648,517.4529467869613,202.75774317130544,116.1147922481699,24.04528741677214,9.62964640047328,30.58289256006232,2855.925712164306
2024-01-02 02:00:00,2827.3509633866547,501.520139126728,227.0076677226628,121.90423889925057,22.65653086560666,9.690410114845847,35.35757967790519,2843.466185585305
2024-01-02 03:00:00,3056.3547027518507,504.80125306873043,218.58419529409156,124.49218721285034,24.220599577697463,9.86792223868408,22.467329849048006,2642.1830690424194
2024-01-02 04:00:00,2909.904196512179,524.5407189092167,203.1448912291194,114.90193306809117,29.795614336289024,10.386422717455714,20.172220542617474,2638.028204387874
2024-01-02 05:00:00,2956.2459375310086,459.0882973920638,192.62545721551928,120.34441011705842,27.40638537585436,10.004352699778796,27.06442364689926,2845.150652440587
2024-01-02 06:00:00,2909.7440081655905,489.7049385030662,212.10683894955966,95.1167264658701,27.586670535660932,9.62915926119086,21.830385204703564,2609.02516086543
2024-01-02 07:00:00,3277.8417276763407,433.2566370448964,185.39680700443296,113.41751587666151,20.75131883262206,10.376301508227202,27.87584326237181,2725.537114959494
2024-01-02 08:00:00,2997.97541628931,515.9689249042111,207.14536654034328,124.53508712554468,21.546538790341394,10.219300188035644,32.51249848064645,2870.12842607202
2024-01-02 09:00:00,2841.343360656615,525.8878375881096,207.5820523874994,110.1770596574532,16.48276402154372,10.161530487164935,25.54625568223868,2662.474601881251
2024-01-02 10:00:00,4372.734431541669,480.67254150802506,215.9031486124832,120.58984221589597,36.11497205880278,10.214720272351252,9.146346846437316,3024.7498347306528
2024-01-02 11:00:00,2816.8734525043465,562.9594705316013,241.39490058366616,124.46872500802698,27.870109559156976,10.718308570174734,30.34668580857674,2971.351088193305
2024-01-02 12:00:00,3031.3295392507134,450.9693734799064,205.8862395076815,116.57450799142235,26.55083954724511,10.655528468510834,34.31271742307585,2580.001200232638
2024-01-02 13:00:00,2706.049481418034,441.4250047916072,192.3655456143875,121.70463770996571,24.33546021114363,9.79398539709901,21.525132807416938,2669.4680259545216
2024-01-02 14:00:00,2800.7720926652355,508.97807274239887,199.6163853171201,110.37267434715388,24.93309914884584,10.487165497843346,34.10116199152992,2479.991185770707
2024-01-02 15:00:00,3029.5291853803687,541.8839321044861,173.46386142666321,117.93388720303953,22.933343372273782,10.11495045692767,34.08653101869163,2690.4372092432613
2024-01-02 16:00:00,3110.7699869993116,567.3571076583147,189.57930303366413,126.10216169589222,25.61427664720535,10.149728744841324,34.77042551078314,2907.294386720136
2024-01-02 17:00:00,3025.7052421784956,481.6446294852424,193.86076342830344,121.56972960968434,27.297634838441844,9.492318750507001,36.092401074358435,2742.05470808152
2024-01-02 18:00:00,2982.652757641764,543.1472333372518,192.13867403098112,114.13468730436064,20.15233963776858,9.948884270383541,41.01006962329808,2864.5116141062354
2024-01-02 19:00:00,2954.834445661607,498.45966121997174,202.28532308050583,122.24216404290793,25.898943063512043,9.75615292289903,28.219539756904723,2586.8731954405557
2024-01-02 20:00:00,2778.221701444886,493.0949080023672,187.663701014267,127.14609790636618,27.797304612864004,10.248417644467994,30.54785790038929,2911.7165356414666
2024-01-02 21:00:00,2892.0233687407936,535.3463974994669,216.81546000986708,99.50058721422522,23.75469913310989,10.32132415012084,27.917807833759873,2722.284708090031
2024-01-02 22:00:00,2930.9041843560317,526.0929151365368,200.00310597377296,131.59074064955897,27.10210183636175,9.377654094695107,30.009884223779054,2801.7037555196066
2024-01-02 23:00:00,3158.5683339328375,436.94431372063,199.86049518292077,116.63745261318928,33.443963333417656,9.993389540798718,37.66436677818156,2786.9975698049725
2024-01-03 00:00:00,3051.542743435269,559.0616139890358,195.08157925230623,124.2548993324023,24.686971621039323,10.336558451438275,23.274927580346656,2621.9832070750804
2024-01-03 01:00:00,2735.5439766955897,555.2036541658981,202.32786025788468,131.97246923645227,26.17992115001597,9.943996311305966,25.69475163917212,2638.5681935564303
2024-01-03 02:00:00,3048.6125954092195,474.9774919396188,212.37647397001453,106.28326302769534,22.785828749015824,10.21871909350071,36.885904682522806,2935.49122566048
2024-01-03 03:00:00,2942.2376579375527,515.8321413374964,186.9930467643365,112.90558997572454,25.54375348780615,10.105349640288125,35.10018253451045,2855.8589020502372
2024-01-03 04:00:00,2898.4616999541063,519.7612074513096,190.12825266387114,117.11451304124296,26.38081487494691,10.102498069585788,28.18434176591461,2947.0068658174796
2024-01-03 05:00:00,4328.452020656582,510.4269506329563,195.44410956835003,112.16246478875571,40.93524323329666,9.91860550657951,13.70880400224144,2845.4521529703525
2024-01-03 06:00:00,3154.6499283743924,477.9877938461832,179.81193614790178,137.3493657583681,21.94091404087343,9.635025758759287,31.706079212460168,2820.01868887329
2024-01-03 07:00:00,3139.69201786743,473.13506528247797,187.71113210417752,111.43227906173207,25.619085313976353,9.663540955772492,37.50137304500494,2558.3585133866527
2024-01-03 08:00:00,2874.117371516604,498.9778371603422,192.85668689683013,114.44453220513134,29.38658781615291,10.212805754336594,30.372547969133862,2762.1486624534364
2024-01-03 09:00:00,2953.618143622318,546.9091607703746,213.11583771069093,122.04389031602977,26.345907293543583,10.005837476655666,35.12816056936291,2796.1661951434758
2024-01-03 10:00:00,3049.6895147105347,521.7440061837773,203.93841993502886,107.97850473923911,27.885961567215524,9.958446326617832,43.2100595524631,3073.4350077581603
2024-01-03 11:00:00,3146.331769068354,485.17542671655576,202.90384867051316,116.04319288243737,24.288964089962118,9.872832987303294,32.990495775237335,2896.173928493815
2024-01-03 12:00:00,2928.1238643232064,530.8679484259338,212.76346943251957,123.17453261250175,27.249700718271132,9.908443346355774,30.24664082897422,3015.048565439334
2024-01-03 13:00:00,2972.1511535004274,386.05829517479697,197.93942317400905,116.67139595617489,25.83780351464958,10.314073538346442,33.6122349261049,2883.655278825262
2024-01-03 14:00:00,2834.049753899096,545.9506280148842,205.85697274893334,119.06613141100051,22.147267810938303,9.899426775439592,28.173595708980574,2700.417548227073
2024-01-03 15:00:00,2820.569006387899,430.41144884887603,198.45167370601257,114.70667887551629,25.955563014396624,9.59768058600953,41.939838527623664,2816.397390260979
2024-01-03 16:00:00,3121.8788733591296,485.5023623438747,203.98043524099444,104.85529690819233,22.02491000967907,10.223095532662052,30.900355188479907,2833.0713104769925
2024-01-03 17:00:00,3203.4360042856233,455.21320421495426,191.25862013582628,123.21593211339238,23.101359175345625,9.938537000840585,28.635333398872437,2668.518220232105
2024-01-03 18:00:00,2989.19848176295,448.2127409711638,163.41774262585358,137.5493307164724,25.567984921877123,10.009418759659832,25.82155497489982,2746.185767276991
2024-01-03 19:00:00,3150.5299346838037,546.4330714951408,197.98581256720544,120.18401630783438,25.891732820140373,10.482273491919853,35.48610095803219,2771.192620885196
2024-01-03 20:00:00,3054.245403757145,481.29195194752435,221.3412220414991,122.25264117247549,21.432302604768612,9.993831832794848,34.33593706413869,3024.7867765591163
2024-01-03 21:00:00,2903.2320368092314,513.8601552692286,213.8932310336239,126.9272275511686,28.16195731354863,10.086755101935617,27.513228142929535,2508.696326445263
2024-01-03 22:00:00,3054.209340826262,498.12317684483264,214.48096226886756,107.306695034533,26.71601883490142,9.646322952610502,32.882256725612116,2968.814578900246
2024-01-03 23:00:00,3230.705484969895,519.0816330889248,218.54196082709328,137.02514658129604,22.885814693167347,9.934099164294713,22.45722015893572,2668.848667105686
2024-01-04 00:00:00,2994.626094133507,503.0728756424102,201.32986386442155,122.02328796422802,20.387245610652474,10.182857813562581,30.924852875365783,2607.908913782254
2024-01-04 01:00:00,3234.696548372101,448.6803110324572,202.95973561108394,136.3185689908911,24.565286262755706,9.533387879847627,32.26378176038347,2965.191898205385
2024-01-04 02:00:00,2607.0382343865385,539.8506727778856,190.73522156848475,112.66967004476011,23.66216885841652,10.060253527934712,38.53664904779612,2902.4657296928135
2024-01-04 03:00:00,3123.2853756562836,480.2497366735475,195.25890715959426,138.18061922557825,25.33942137115907,10.030237321793441,26.145905986356553,2975.6326183333667
2024-01-04 04:00:00,3013.0570602357257,437.73672405361,209.23656724656712,127.75155494034783,23.9106500165333,10.012386236676232,23.60823685598838,2912.0982726563807
2024-01-04 05:00:00,2955.14889743012,482.8753935613635,218.05826655753225,125.53040085852358,18.97762941776497,10.311147669597473,25.52286019537479,3088.3783002432365
2024-01-04 06:00:00,3013.7641164803254,560.0303916253724,197.908305864785,122.34024454353148,23.834959185096526,10.100331554454556,23.317157498425402,2878.221337172228
2024-01-04 07:00:00,2701.864662809866,534.0088696845397,193.24716102722883,117.5147138192555,24.083142666795062,10.443421569506933,36.683286788794916,2778.0931673427576
2024-01-04 08:00:00,2967.049216824373,486.0539146236856,200.00791938284897,132.00531658473872,26.900983074322177,9.70192314532179,37.743196475120186,2848.009692824988
2024-01-04 09:00:00,3053.566885726762,486.02969182726287,209.01810123393673,121.40359869848047,22.905400976166852,10.040777370165504,31.601082889744145,2974.085677968435
2024-01-04 10:00:00,3221.6841067112273,487.13459795130467,178.34217775799686,100.32930296412847,30.0360240201177,10.025340035916985,36.10647472842574,2690.8874544635837
2024-01-04 11:00:00,2922.259467258953,583.0699193424336,165.55728570294144,108.82813538292997,19.265078348044728,9.679223651873476,30.669791902901178,2708.7355984456067
2024-01-04 12:00:00,2878.7259595660216,515.2774180892621,191.74194725762624,118.14154247807252,28.93350249340787,10.286888500627404,29.52444176149617,2756.745597956293
2024-01-04 13:00:00,2924.7364434623196,517.2016658876428,181.68931361128762,123.09998983165555,24.327043087365684,10.697401991755845,28.334811904731193,2505.3584081728536
2024-01-04 14:00:00,3137.3103176553113,541.2113381612737,192.37789703529035,119.43411511100105,27.57875461703067,9.99489817765485,28.448045043112174,2819.3309771784566
2024-01-04 15:00:00,3049.3126664489528,509.55156636106057,197.78329521773793,132.18970789793664,25.2394044521762,10.15150632648213,22.260992218454845,2535.9419814468565
2024-01-04 16:00:00,2920.535969434944,489.63831416717187,193.2012738646548,100.48898135961375,28.418666608076407,10.025355542744599,31.321273818036694,2807.428303810567
2024-01-04 17:00:00,3076.9901149670036,492.14600603660085,221.78701301706118,121.4358793650516,23.837914106341564,9.785924599027847,29.798330448929782,2921.140565858935
2024-01-04 18:00:00,3014.561632402206,497.13594962343745,204.9011714690348,101.82020774612846,21.704138724466564,9.453771916659395,33.726803620389376,2733.237295509863
2024-01-04 19:00:00,3145.2967485799336,498.51111053960636,204.5071153941624,127.59712295484168,29.261512861813188,9.78826795507139,30.46761748219305,3034.796221826162
2024-01-04 20:00:00,2894.6920359183973,529.1051817454792,209.33310716065102,119.05541285557997,24.659558062353575,9.58241248571448,29.18648149215454,2595.529874081412
2024-01-04 21:00:00,2950.850678010335,502.077835432292,182.91750323328847,124.19609972024118,25.664675420872634,10.511230623417735,25.644034849961848,2966.7764954284567
2024-01-04 22:00:00,2941.1837770301763,529.3056030886231,215.58667681130402,111.36117039410234,28.704255742134386,9.965467091823028,30.360766184108808,2894.519187896969
2024-01-04 23:00:00,2780.4727577801823,496.7713367956567,198.8635357019681,132.7946493165775,21.904134273716696,9.896224201285849,33.69118615408081,2559.7553452365037
2024-01-05 00:00:00,3044.4180415596866,503.1454076126436,210.0572092586182,130.4172466405885,26.786472692917773,10.266746147436342,24.283305044580697,3179.5112018656746
2024-01-05 01:00:00,3039.1582908269834,420.0719726187157,183.92214150439767,125.83544303011888,23.230315730611327,9.663474669143234,30.437368768403697,2791.075660029445
2024-01-05 02:00:00,3000.767018496369,536.6531069880992,176.69361850975903,118.7048275313656,24.603491933066884,9.769940788598634,31.16521475764742,2677.1522368982114
2024-01-05 03:00:00,2964.811929993728,513.8595390359197,212.26834487037542,125.79857285295132,25.216836896152866,10.020421680774586,26.409676081908678,2603.0077927302377
2024-01-05 04:00:00,2787.6943886924378,539.9204043943861,205.64614289146274,112.93107432012651,20.49933441565919,10.308630697427045,27.06071847546,2769.1974761276456
2024-01-05 05:00:00,2936.9032015851963,384.14978487225244,186.46922668463733,128.55555659020712,22.663488871538696,10.150505513550636,31.153054243831072,2782.163037865406
2024-01-05 06:00:00,2948.5928225209846,583.5349881912291,186.95505378087958,136.4948089432392,29.053218677239418,10.074497542754765,24.332894908536886,2814.370373995553
2024-01-05 07:00:00,2879.658409616757,494.41641487379303,216.88152176622154,130.70610559979187,27.658573565754388,10.023435320570805,31.749618576246963,2758.3085381286455
2024-01-05 08:00:00,2975.8071432500988,544.3273126695007,182.15882160699007,112.70397530192591,24.812081268018296,10.120070756658032,25.523228131704002,2888.651543416113
2024-01-05 09:00:00,3060.6076285221807,458.40376291497876,224.64009429883944,123.61417317273103,25.72937037553868,10.060495871538777,35.31426846516608,2745.7318234271456
2024-01-05 10:00:00,3282.9278851815798,524.5109562025028,186.49068898028196,107.06858456241352,24.117272483090627,9.691008317566919,41.6891387269415,2529.105023586334
2024-01-05 11:00:00,3026.186671924776,457.86337747305373,209.57587888412576,125.72390311175675,29.069750157483945,10.013823766489946,25.696215991490902,2779.08939060905
2024-01-05 12:00:00,3038.6325586084145,475.0492415721678,195.07072286376524,124.50603412862539,24.39894226661751,9.677893402324674,32.67103931187337,2468.553128527741
2024-01-05 13:00:00,2988.833112635075,576.5612541546715,209.04781146623515,101.30183660467836,25.695526276404543,10.024324762870247,26.366290475589903,2849.5278883247947
2024-01-05 14:00:00,2712.1843177051437,492.37270396946616,191.8382899682871,108.38216156087637,28.438090432426193,9.855805617553528,35.204770868988945,2662.897967760431
2024-01-05 15:00:00,2996.0229186826173,508.6973149271889,197.5581064089156,117.16861103256232,22.66788554546228,10.761814486834858,23.673707954573924,2822.870449688212
2024-01-05 16:00:00,3009.0345314911538,534.8027092275502,200.6137876309358,116.99140252859173,29.67636755349068,9.988031684874487,32.40293379213856,2983.9704974134447
2024-01-05 17:00:00,3369.486316872793,519.8272755189042,184.9671881632779,107.90523064581194,20.40861577076987,9.578728130121524,25.635055165553236,2667.17518266248
2024-01-05 18:00:00,2971.1458552828317,506.01675620574304,211.1123651813019,123.88978729352183,29.888926393338394,9.959745936796923,28.965077054508157,2948.5758761916964
2024-01-05 19:00:00,3045.232101350042,514.598440098649,192.3017965029262,122.51473608940512,23.881973248144078,10.155807623691366,24.844873624263464,2739.3254606639384
2024-01-05 20:00:00,2994.7932345442136,596.136623409531,196.5710012698997,118.0573086802148,24.271903756524154,10.502009183845757,34.11175235447877,3045.447272289182
2024-01-05 21:00:00,2824.69829435707,497.6952481186566,185.08475938087233,112.44208499841638,19.32996948645117,9.823164280018384,25.815098227802064,2748.87863415225
2024-01-05 22:00:00,3171.423422177253,508.04396186859867,161.56499511807033,130.48707126416565,23.635615847866923,9.525271607792908,32.75982129665914,2682.3309820290633
2024-01-05 23:00:00,3112.789954903016,542.0261758403045,197.13458356099747,136.55407113088296,21.880580406919346,10.245051103429294,28.279509858688336,2896.2133830553403
2024-01-06 00:00:00,3118.654792056457,544.2210373183193,236.18923132419374,115.16438516153463,23.177060963879583,9.585820388230104,29.427638141005687,2738.989437852691
2024-01-06 01:00:00,2863.591881780789,547.4812122224153,211.76906431847036,113.8783308284518,24.58806710263336,9.869153367547755,30.738779537000642,2682.197068021939
2024-01-06 02:00:00,3210.419146640415,525.5492088811674,199.71109430398408,124.91207665411996,27.873374843418716,9.922713854346702,26.190876641705756,2733.102420901469
2024-01-06 03:00:00,2789.722340581158,454.27980349078064,196.056637561876,116.41970620253014,25.622810054201878,9.979109964009968,31.051835567704433,2793.7550854943797
2024-01-06 04:00:00,3088.0285640700404,565.3372612920439,200.3369883921807,118.60602799336766,25.92302996020334,10.2067493371223,37.65167282177205,2987.9052183742797
2024-01-06 05:00:00,3328.568343871497,454.14618427925245,208.20678672762816,127.39653151724671,21.713441833463314,9.794909715314084,26.109526070836427,2529.227715635659
2024-01-06 06:00:00,2851.419551230397,512.1054186095613,182.28780777036732,100.90643912492708,22.35773773119181,9.917881224349971,35.859050716369225,2803.231292253059
2024-01-06 07:00:00,2915.0553405595842,469.82896599922566,216.7148254200331,133.1830232485267,30.396175055053938,9.995718894115184,37.49048816743892,2887.486503251566
2024-01-06 08:00:00,3014.9477047631462,497.4344661362803,210.73071973161865,120.72680524329341,22.79439689571026,10.044879387255637,25.91922505485978,2827.0828004988516
2024-01-06 09:00:00,2924.47865188257,513.1504964121392,210.77278588561902,115.8850685543782,29.968624756171888,10.029348152412377,22.724726974547238,2983.3811237206946
2024-01-06 10:00:00,2767.40048534008,512.854288618011,206.5771360821459,119.1076584577855,24.2708164033574,10.130801732566773,31.509804500858824,2789.5916538338065
2024-01-06 11:00:00,3010.284446220904,516.8768301694114,200.29424986540985,119.62429355020518,25.006863808430513,10.253151852892522,27.262962386165636,2774.1627980939675
2024-01-06 12:00:00,2840.654442941084,564.5484507623459,210.0929185395023,102.68798696555075,28.21109548068979,10.11779023469529,39.34301609581501,2882.926136581868
2024-01-06 13:00:00,3071.038864595277,518.1413720605592,208.87721200612066,134.94938227453235,28.81567726581597,10.136075657052766,30.17403770249916,2813.903934093189
2024-01-06 14:00:00,2862.0863648649297,490.23373458837403,194.68938933588464,120.41325632270619,24.667562319162737,9.525333049976057,25.989002959824106,2745.342776640734
2024-01-06 15:00:00,3232.490160752631,538.5634867315343,191.3959734065465,124.43002130447375,23.835270839435385,10.015068309749704,24.264202444941443,2872.260165542093
2024-01-06 16:00:00,2882.5120061495645,547.5788195569856,201.5278444289298,129.51549770574042,24.83223865443336,10.143852264400483,35.44952479545415,2708.6460389496697
2024-01-06 17:00:00,4132.367081596808,450.8956873945203,223.23530227242782,109.788375424397,41.62219613551417,10.218682358371135,10.857632051831628,2714.435198717294
2024-01-06 18:00:00,3122.0275826054503,523.8960027939943,181.4133938651915,124.73471899035229,27.673911060609267,9.792294767729862,30.21914399730214,2726.080836952814
2024-01-06 19:00:00,2815.3703525349065,528.046909692436,177.9871210137134,117.32358909101207,25.012689576982456,9.802288217533407,34.77901372556241,2989.429682423297
2024-01-06 20:00:00,3034.1189901906196,488.09745986560034,202.47141261854776,128.46770775216493,26.85665889406946,9.82776979741492,27.578708240345847,2349.057710162
2024-01-06 21:00:00,3196.0714131423642,555.0282725324648,200.76331552784026,98.72772579648505,29.915079196812822,10.160924169967403,29.770355856299197,2855.383836866812
2024-01-06 22:00:00,2758.8775148158156,493.9977765186989,202.60012496555612,119.00905699758731,26.143928836794355,10.310164316477263,29.9171579508874,2804.798053988031
2024-01-06 23:00:00,3027.6950787798455,505.0230581388617,203.6592979686275,113.97179344216039,25.934958568014334,9.87776196781252,33.41662255758046,2564.678135706663
2024-01-07 00:00:00,3038.9824191372636,493.07712702864524,196.65196618047793,124.32262950634156,20.443267524729798,10.272388694088114,32.95372167755163,2843.3617490790402
2024-01-07 01:00:00,3117.2734307665964,500.6231619032587,222.34795157903125,124.70044187368202,17.10780958951281,10.037043942749378,28.89943134372586,2866.6052788564143
2024-01-07 02:00:00,2814.4573933682877,456.14899652419194,175.98644032285227,112.92374105177974,26.165127187690505,9.962714266851268,30.318245307482588,2882.549492390036
2024-01-07 03:00:00,2801.9315080373585,442.3979646962282,187.5725446282963,112.87826135823957,24.715527306157384,9.936584731054609,28.141104942382558,2428.744071173707
2024-01-07 04:00:00,3078.291234842535,563.7802025289989,198.45117859776428,118.89334631442671,23.455651975255773,10.223983409380647,22.611937965402777,2991.2945176596213
2024-01-07 05:00:00,3044.547700984978,466.1215460672669,175.35216783268748,111.03357772684792,25.730590612559034,10.097673345036121,31.288004286990645,2696.716861344122
2024-01-07 06:00:00,3037.5739275518813,460.3443060217477,197.36218393351893,128.41983695452126,24.818788812409274,10.68274762829429,39.46095880416534,2896.1194845454447
2024-01-07 07:00:00,3051.9672314245463,413.8643954558514,224.92205248592026,116.30792799552555,28.383340751901695,9.744332607100803,25.581404296544687,2903.7503292955203
2024-01-07 08:00:00,2897.9962917632265,474.4415300924199,200.31329732443942,90.93011780678358,25.258332604776935,10.155430510608992,26.134851451986485,2677.262408013299
2024-01-07 09:00:00,3034.8380545741506,447.07640826370005,203.46051358578026,116.25177943378193,22.7592301447895,9.841239697056546,25.64636114178129,2892.4643933292173
2024-01-07 10:00:00,3043.960870994802,565.6806064054548,181.0975285224113,109.61456179156028,27.970498716877866,9.739213903903407,33.62295889361561,2746.03094627227
2024-01-07 11:00:00,2892.8472872960447,540.3926835737054,190.75457887940783,103.68724184539055,24.348606775161393,9.996739858889509,32.2424272709822,2510.007194892658
2024-01-07 12:00:00,3279.8661766717137,472.47398619289106,194.37205429514094,107.62573361777427,26.57961005101692,10.041205743822111,29.207311537917718,2963.483869573889
2024-01-07 13:00:00,3071.074938136768,590.0974322137723,195.2342735486565,121.0940847183297,23.5677678814216,10.875452066518028,25.409904691805174,2691.4937051777265
2024-01-07 14:00:00,2821.3044754196026,539.2706194796638,219.22465692505654,133.2864082824823,23.05051934350769,9.94475625529504,30.46188395819962,2680.3709152166725
2024-01-07 15:00:00,3098.4830412950746,487.0067446596551,208.36536591087687,123.1318447386498,25.25250469055709,9.660946381154595,22.176889363320978,2743.570778474859
2024-01-07 16:00:00,2853.7977494659017,400.02377140505706,183.32813064594453,113.9349661178426,25.038485930631055,10.081903215248316,30.717132834287465,2838.1131415458344
2024-01-07 17:00:00,3118.0626905613676,591.6377029036297,203.69757167648007,124.55904195170703,26.439481106100498,9.37760798873609,34.35762193043967,2791.9821424849056
2024-01-07 18:00:00,4443.305071591554,444.41710132945616,207.47332622745176,115.40909689781009,38.71050038411324,9.97241296521872,9.497601726732645,2876.729369459004
2024-01-07 19:00:00,2876.8976522472435,434.18405012172434,217.102235577819,113.05399630836855,19.490920648688807,10.004807584688548,22.337408615851682,2612.471488685988
2024-01-07 20:00:00,3144.5064193866483,540.9028172803856,223.7081102985256,108.45637331767016,23.701678349234832,10.238380114883563,37.8971894584743,2696.065908139697
2024-01-07 21:00:00,3061.917139040475,597.5900962535709,184.77358712258197,102.48171193248281,27.381455401431445,10.292086674828354,26.941201802477075,2783.7604098749853
2024-01-07 22:00:00,3123.3090239991734,555.3709127404207,187.83713733184493,116.10076293440555,24.10787176227068,9.848929114327685,35.67973922971911,3065.7042209722185
2024-01-07 23:00:00,3284.518947398092,522.5563648020944,181.13633211628076,121.58053489920133,24.260849792456355,9.95481579561102,29.230011674010843,2784.066244622074
2024-01-08 00:00:00,2963.1917825995693,523.7901736666114,196.48970211339528,119.0337632998511,27.959129517717813,9.770163750816799,29.19022591529336,2951.9311169126286
2024-01-08 01:00:00,2886.9395753463764,534.1366223512123,206.99537561669501,115.84033072052641,22.86408031822323,9.661581233557692,32.192063497483225,2805.3977236298047
2024-01-08 02:00:00,2866.5728355561714,530.3571435914706,214.81001774883651,110.54253939303219,20.3715903452713,10.09296843381419,25.5800057162678,2732.2877907587404
2024-01-08 03:00:00,2877.6284572551845,511.24765695877505,198.86073464536216,126.08246191684968,24.51810664142352,9.617924335421021,30.662485717478226,2765.4585806239784
2024-01-08 04:00:00,2988.4347435878844,504.168044158075,195.20228715117733,106.82868080053416,23.547478146253788,9.875611929828441,28.092552925879538,2776.4212403159568
2024-01-08 05:00:00,3051.172796222497,497.4962748840191,202.2763698837311,127.76027913843475,22.101261040740237,9.701447812030228,23.397532782974842,2884.5104034545034
2024-01-08 06:00:00,3041.503619899503,469.8414164453329,187.47285647554966,109.97782981073276,24.47386463230393,10.164904955887078,31.687410373631995,2992.4455774607177
2024-01-08 07:00:00,3124.0774873554037,488.77299692532904,231.3430808254216,112.47564762646965,26.47451694174035,10.540429029779947,28.68346096561042,2850.355318676085
2024-01-08 08:00:00,3001.9502837816863,432.2817274321846,175.88508459322912,105.33214809384323,24.972134315296554,9.609523605159001,29.214875857776462,2966.190875023846
2024-01-08 09:00:00,3218.0301115735974,496.06641492821,202.77110868343587,114.98597853114363,25.920943218058714,9.44409445513073,23.94919528292921,2664.929436731844
